price,ratings,guests,bathrooms,room_type,property_number_of_reviews,is_superhost,num_bedrooms,num_baths,surroundings
400.0,4.81,4.0,1.0,Entire home/apt,48.0,True,2.0,1.0,"{""cats"": {""nightlife"": [1, 5, 36], ""entertainment"": [1, 1, 37], ""shopping"": [2, 22, 44], ""grocery"": [3, 15, 74], ""cafe"": [0, 3, 222], ""landmark"": [0, 2, 248], ""dining"": [0, 18, 249], ""fitness_sport"": [0, 4, 278], ""park_green"": [0, 1, 430], ""culture"": [0, 1, 448]}, ""landmarks"": []}"
317.25,4.95,4.0,1.0,Entire home/apt,314.0,True,1.0,1.0,"{""cats"": {""dining"": [6, 24, 44], ""grocery"": [3, 15, 52], ""cafe"": [2, 5, 70], ""shopping"": [1, 18, 136], ""culture"": [0, 1, 165], ""park_green"": [0, 1, 256], ""nightlife"": [0, 4, 257], ""fitness_sport"": [0, 3, 332], ""lodging"": [0, 1, 387]}, ""landmarks"": []}"
40.93,5.0,1.0,2.0,Shared room,1.0,True,1.0,2.0,"{""cats"": {""grocery"": [2, 19, 50], ""shopping"": [1, 16, 112], ""nightlife"": [1, 3, 127], ""dining"": [2, 23, 130], ""cafe"": [0, 6, 217], ""fitness_sport"": [0, 2, 241], ""park_green"": [0, 1, 264], ""landmark"": [0, 2, 338]}, ""landmarks"": []}"
174.78,5.0,2.0,1.0,Entire home/apt,2.0,False,1.0,1.0,"{""cats"": {""shopping"": [3, 27, 38], ""transit"": [0, 4, 157], ""landmark"": [0, 1, 167], ""dining"": [0, 14, 201], ""grocery"": [0, 15, 205], ""entertainment"": [0, 2, 239], ""culture"": [0, 3, 273], ""fitness_sport"": [0, 6, 309]}, ""landmarks"": []}"
139.5,4.61,6.0,2.0,Entire home/apt,62.0,True,3.0,2.0,"{""cats"": {""shopping"": [2, 24, 102], ""dining"": [2, 10, 110], ""grocery"": [2, 15, 130], ""landmark"": [1, 2, 134], ""fitness_sport"": [0, 7, 214], ""lodging"": [0, 4, 218], ""entertainment"": [0, 1, 240], ""cafe"": [0, 2, 254], ""nightlife"": [0, 2, 257], ""transit"": [0, 4, 260], ""park_green"": [0, 1, 428]}, ""landmarks"": []}"
72.28,4.81,3.0,1.5,Private room,31.0,False,1.0,1.5,"{""cats"": {""shopping"": [1, 22, 118], ""dining"": [1, 29, 124], ""grocery"": [0, 15, 198], ""nightlife"": [0, 2, 209], ""landmark"": [0, 2, 243], ""cafe"": [0, 1, 259], ""entertainment"": [0, 1, 427]}, ""landmarks"": []}"
152.63,4.96,3.0,1.0,Entire home/apt,23.0,True,1.0,1.0,"{""cats"": {""cafe"": [1, 7, 76], ""dining"": [7, 20, 79], ""fitness_sport"": [2, 10, 87], ""grocery"": [3, 12, 114], ""nightlife"": [1, 5, 135], ""landmark"": [1, 2, 139], ""shopping"": [0, 13, 165], ""entertainment"": [0, 2, 166], ""transit"": [0, 1, 406]}, ""landmarks"": []}"
104.05,4.3,2.0,1.0,Entire home/apt,33.0,False,1.0,1.0,"{""cats"": {""shopping"": [1, 21, 113], ""landmark"": [1, 1, 118], ""culture"": [1, 3, 122], ""grocery"": [1, 11, 137], ""transit"": [1, 2, 146], ""fitness_sport"": [0, 7, 179], ""nightlife"": [0, 1, 303], ""dining"": [0, 20, 315], ""cafe"": [0, 2, 318], ""entertainment"": [0, 2, 348], ""park_green"": [0, 2, 372]}, ""landmarks"": []}"
133.5,4.75,5.0,1.0,Entire home/apt,36.0,False,2.0,1.0,"{""cats"": {""grocery"": [1, 7, 31], ""fitness_sport"": [3, 9, 41], ""shopping"": [9, 27, 58], ""nightlife"": [1, 3, 67], ""dining"": [3, 17, 70], ""cafe"": [2, 3, 72], ""lodging"": [0, 3, 175], ""transit"": [0, 2, 201], ""entertainment"": [0, 1, 227]}, ""landmarks"": []}"
146.77,4.67,5.0,1.0,Entire home/apt,106.0,False,2.0,1.0,"{""cats"": {""park_green"": [1, 1, 67], ""culture"": [0, 3, 157], ""landmark"": [0, 9, 159], ""fitness_sport"": [0, 2, 185], ""cafe"": [0, 4, 186], ""shopping"": [0, 23, 192], ""entertainment"": [0, 3, 200], ""dining"": [0, 14, 210], ""nightlife"": [0, 3, 284], ""grocery"": [0, 6, 290], ""lodging"": [0, 3, 306], ""transit"": [0, 1, 436]}, ""landmarks"": []}"
142.5,4.84,2.0,1.0,Shared room,62.0,False,2.0,1.0,"{""cats"": {""shopping"": [1, 46, 140], ""dining"": [1, 17, 144], ""lodging"": [1, 1, 149], ""fitness_sport"": [0, 2, 191], ""entertainment"": [0, 1, 210], ""cafe"": [0, 1, 219], ""grocery"": [0, 4, 292]}, ""landmarks"": []}"
342.0,4.54,12.0,2.0,Entire home/apt,63.0,False,3.0,2.0,"{""cats"": {""landmark"": [4, 9, 17], ""shopping"": [3, 17, 22], ""park_green"": [1, 3, 100], ""nightlife"": [1, 2, 100], ""cafe"": [2, 2, 112], ""entertainment"": [1, 6, 120], ""dining"": [2, 14, 125], ""fitness_sport"": [0, 2, 190], ""grocery"": [0, 10, 233], ""culture"": [0, 3, 239], ""lodging"": [0, 2, 268], ""transit"": [0, 2, 364]}, ""landmarks"": []}"
147.93,5.0,2.0,1.0,Entire home/apt,1.0,True,1.0,1.0,"{""cats"": {""grocery"": [2, 22, 59], ""shopping"": [0, 16, 155], ""nightlife"": [0, 3, 185], ""cafe"": [0, 5, 192], ""dining"": [0, 21, 201], ""landmark"": [0, 1, 237], ""fitness_sport"": [0, 1, 264], ""park_green"": [0, 1, 293], ""culture"": [0, 1, 444]}, ""landmarks"": []}"
816.0,4.75,8.0,2.0,Hotel room,4.0,False,2.0,2.0,"{""cats"": {""lodging"": [5, 6, 9], ""dining"": [4, 17, 30], ""shopping"": [2, 23, 40], ""landmark"": [1, 4, 77], ""fitness_sport"": [1, 3, 118], ""nightlife"": [0, 7, 215], ""cafe"": [0, 1, 218], ""grocery"": [0, 4, 258], ""park_green"": [0, 2, 295], ""entertainment"": [0, 3, 296], ""transit"": [0, 1, 398]}, ""landmarks"": []}"
76.71,2.0,1.0,1.0,Private room,1.0,False,2.0,1.0,"{""cats"": {""dining"": [1, 14, 71], ""shopping"": [1, 20, 93], ""grocery"": [0, 16, 152], ""landmark"": [0, 4, 161], ""fitness_sport"": [0, 5, 189], ""nightlife"": [0, 3, 197], ""lodging"": [0, 1, 225], ""transit"": [0, 4, 250], ""park_green"": [0, 1, 279], ""entertainment"": [0, 2, 332], ""culture"": [0, 1, 367]}, ""landmarks"": []}"
66.4,4.0,2.0,1.0,Entire home/apt,9.0,False,1.0,1.0,"{""cats"": {""fitness_sport"": [1, 2, 51], ""dining"": [4, 14, 85], ""shopping"": [2, 21, 99], ""grocery"": [8, 21, 101], ""transit"": [2, 4, 116], ""landmark"": [1, 4, 140], ""entertainment"": [0, 2, 269], ""lodging"": [0, 1, 371], ""park_green"": [0, 1, 379], ""cafe"": [0, 1, 379]}, ""landmarks"": []}"
165.91,5.0,3.0,1.0,Entire home/apt,1.0,True,2.0,1.0,"{""cats"": {""grocery"": [1, 18, 22], ""shopping"": [0, 13, 157], ""dining"": [0, 21, 180], ""nightlife"": [0, 5, 198], ""cafe"": [0, 5, 211], ""fitness_sport"": [0, 3, 216], ""park_green"": [0, 1, 375], ""transit"": [0, 2, 384], ""landmark"": [0, 1, 398], ""culture"": [0, 1, 417], ""lodging"": [0, 1, 421]}, ""landmarks"": []}"
237.0,1.0,4.0,1.0,Hotel room,1.0,False,1.0,1.0,"{""cats"": {""lodging"": [5, 6, 9], ""dining"": [4, 17, 30], ""shopping"": [2, 23, 40], ""landmark"": [1, 4, 77], ""fitness_sport"": [1, 3, 118], ""nightlife"": [0, 7, 215], ""cafe"": [0, 1, 218], ""grocery"": [0, 4, 258], ""park_green"": [0, 2, 295], ""entertainment"": [0, 3, 296], ""transit"": [0, 1, 398]}, ""landmarks"": []}"
237.0,4.0,4.0,1.0,Hotel room,1.0,False,1.0,1.0,"{""cats"": {""lodging"": [5, 6, 9], ""dining"": [4, 17, 30], ""shopping"": [2, 23, 40], ""landmark"": [1, 4, 77], ""fitness_sport"": [1, 3, 118], ""nightlife"": [0, 7, 215], ""cafe"": [0, 1, 218], ""grocery"": [0, 4, 258], ""park_green"": [0, 2, 296], ""entertainment"": [0, 3, 296], ""transit"": [0, 1, 398]}, ""landmarks"": []}"
193.58,4.91,4.0,1.0,Entire home/apt,80.0,True,2.0,1.0,"{""cats"": {""dining"": [4, 22, 13], ""grocery"": [1, 16, 80], ""cafe"": [1, 2, 91], ""shopping"": [1, 17, 136], ""transit"": [0, 1, 185], ""landmark"": [0, 3, 246], ""nightlife"": [0, 2, 268], ""park_green"": [0, 1, 291], ""fitness_sport"": [0, 6, 325], ""lodging"": [0, 1, 388]}, ""landmarks"": []}"
141.22,4.0,4.0,1.0,Entire home/apt,3.0,False,2.0,1.0,"{""cats"": {""grocery"": [2, 23, 42], ""shopping"": [1, 19, 125], ""dining"": [1, 19, 131], ""transit"": [0, 4, 201], ""lodging"": [0, 1, 261], ""entertainment"": [0, 2, 306], ""cafe"": [0, 1, 361], ""fitness_sport"": [0, 2, 406]}, ""landmarks"": []}"
145.38,4.85,6.0,1.0,Entire home/apt,34.0,False,2.0,1.0,"{""cats"": {""dining"": [0, 22, 172], ""shopping"": [0, 36, 199], ""cafe"": [0, 2, 223], ""grocery"": [0, 3, 232], ""fitness_sport"": [0, 8, 256]}, ""landmarks"": []}"
116.17,4.94,2.0,1.0,Entire home/apt,16.0,False,2.0,1.0,"{""cats"": {""grocery"": [1, 16, 38], ""cafe"": [0, 5, 161], ""culture"": [0, 2, 168], ""shopping"": [0, 19, 207], ""dining"": [0, 21, 217], ""entertainment"": [0, 1, 313], ""park_green"": [0, 1, 321], ""fitness_sport"": [0, 3, 325], ""transit"": [0, 2, 393], ""nightlife"": [0, 1, 417]}, ""landmarks"": []}"
461.0,4.57,2.0,1.0,Hotel room,21.0,False,1.0,1.0,"{""cats"": {""lodging"": [5, 6, 9], ""dining"": [4, 17, 30], ""shopping"": [2, 23, 40], ""landmark"": [1, 4, 77], ""fitness_sport"": [1, 3, 118], ""nightlife"": [0, 7, 215], ""cafe"": [0, 1, 218], ""grocery"": [0, 4, 258], ""park_green"": [0, 2, 296], ""entertainment"": [0, 3, 296], ""transit"": [0, 1, 398]}, ""landmarks"": []}"
89.57,5.0,2.0,1.0,Private room,1.0,True,1.0,1.0,"{""cats"": {""dining"": [6, 20, 44], ""grocery"": [2, 22, 52], ""shopping"": [6, 19, 61], ""entertainment"": [2, 2, 98], ""cafe"": [0, 1, 165], ""lodging"": [0, 1, 223], ""transit"": [0, 4, 379], ""park_green"": [0, 1, 442], ""fitness_sport"": [0, 1, 444]}, ""landmarks"": []}"
197.0,4.8,2.0,1.0,Private room,147.0,True,1.0,1.0,"{""cats"": {""shopping"": [1, 17, 81], ""dining"": [1, 18, 89], ""grocery"": [1, 15, 149], ""landmark"": [0, 4, 157], ""transit"": [0, 1, 218], ""entertainment"": [0, 1, 244], ""lodging"": [0, 3, 253], ""fitness_sport"": [0, 4, 267], ""cafe"": [0, 2, 270], ""park_green"": [0, 2, 281], ""culture"": [0, 1, 295], ""nightlife"": [0, 3, 320]}, ""landmarks"": []}"
474.0,5.0,8.0,2.0,Hotel room,2.0,False,2.0,2.0,"{""cats"": {""lodging"": [5, 6, 9], ""dining"": [4, 17, 30], ""shopping"": [2, 23, 40], ""landmark"": [1, 4, 77], ""fitness_sport"": [1, 3, 118], ""nightlife"": [0, 7, 215], ""cafe"": [0, 1, 218], ""grocery"": [0, 4, 258], ""park_green"": [0, 2, 295], ""entertainment"": [0, 3, 296], ""transit"": [0, 1, 398]}, ""landmarks"": []}"
237.0,4.58,4.0,1.0,Hotel room,19.0,False,1.0,1.0,"{""cats"": {""lodging"": [5, 6, 9], ""dining"": [4, 17, 30], ""shopping"": [2, 23, 40], ""landmark"": [1, 4, 77], ""fitness_sport"": [1, 3, 118], ""nightlife"": [0, 7, 215], ""cafe"": [0, 1, 218], ""grocery"": [0, 4, 258], ""park_green"": [0, 2, 296], ""entertainment"": [0, 3, 296], ""transit"": [0, 1, 398]}, ""landmarks"": []}"
237.0,4.0,4.0,1.0,Hotel room,1.0,False,1.0,1.0,"{""cats"": {""lodging"": [5, 6, 9], ""dining"": [4, 17, 30], ""shopping"": [2, 23, 40], ""landmark"": [1, 4, 77], ""fitness_sport"": [1, 3, 118], ""nightlife"": [0, 7, 215], ""cafe"": [0, 1, 218], ""grocery"": [0, 4, 258], ""park_green"": [0, 2, 296], ""entertainment"": [0, 3, 296], ""transit"": [0, 1, 398]}, ""landmarks"": []}"
78.03,5.0,1.0,1.0,Private room,2.0,False,1.0,1.0,"{""cats"": {""dining"": [4, 22, 85], ""grocery"": [2, 17, 130], ""cafe"": [0, 2, 186], ""shopping"": [0, 15, 198], ""landmark"": [0, 3, 207], ""transit"": [0, 1, 277], ""nightlife"": [0, 4, 306], ""park_green"": [0, 1, 338], ""fitness_sport"": [0, 6, 361]}, ""landmarks"": []}"
203.67,3.0,2.0,1.0,Private room,1.0,False,1.0,1.0,"{""cats"": {""shopping"": [4, 25, 20], ""dining"": [3, 16, 90], ""grocery"": [3, 15, 100], ""entertainment"": [1, 2, 118], ""landmark"": [0, 1, 215], ""culture"": [0, 3, 249], ""transit"": [0, 3, 252], ""fitness_sport"": [0, 5, 340], ""nightlife"": [0, 1, 444]}, ""landmarks"": []}"
329.33,4.92,2.0,1.0,Private room,192.0,True,2.0,1.0,"{""cats"": {""grocery"": [2, 18, 105], ""shopping"": [1, 16, 135], ""cafe"": [2, 4, 139], ""dining"": [1, 22, 146], ""nightlife"": [0, 4, 167], ""landmark"": [0, 3, 201], ""park_green"": [0, 1, 253], ""fitness_sport"": [0, 2, 321], ""lodging"": [0, 1, 446]}, ""landmarks"": []}"
232.0,4.88,2.0,2.0,Private room,153.0,False,2.0,2.0,"{""cats"": {""grocery"": [3, 12, 9], ""dining"": [2, 25, 12], ""nightlife"": [2, 4, 39], ""shopping"": [5, 14, 101], ""cafe"": [0, 6, 249], ""landmark"": [0, 1, 251], ""fitness_sport"": [0, 6, 271], ""park_green"": [0, 1, 383], ""culture"": [0, 1, 437]}, ""landmarks"": []}"
63.11,5.0,1.0,1.0,Private room,1.0,False,2.0,1.0,"{""cats"": {""grocery"": [1, 13, 59], ""shopping"": [0, 27, 185], ""dining"": [0, 19, 209], ""nightlife"": [0, 4, 258], ""cafe"": [0, 1, 304], ""transit"": [0, 2, 329], ""fitness_sport"": [0, 3, 386], ""park_green"": [0, 1, 427]}, ""landmarks"": []}"
218.88,4.87,8.0,1.5,Entire home/apt,52.0,False,4.0,1.5,"{""cats"": {""dining"": [0, 30, 156], ""shopping"": [0, 23, 168], ""grocery"": [0, 11, 170], ""cafe"": [0, 1, 220], ""nightlife"": [0, 2, 244], ""fitness_sport"": [0, 2, 304], ""entertainment"": [0, 1, 359]}, ""landmarks"": []}"
300.0,4.76,2.0,1.0,Entire home/apt,51.0,True,2.0,1.0,"{""cats"": {""landmark"": [1, 2, 46], ""lodging"": [2, 3, 81], ""grocery"": [2, 6, 96], ""shopping"": [7, 22, 96], ""fitness_sport"": [1, 10, 119], ""dining"": [1, 13, 133], ""entertainment"": [0, 1, 183], ""cafe"": [0, 4, 200], ""nightlife"": [0, 3, 270], ""park_green"": [0, 3, 329], ""transit"": [0, 3, 364]}, ""landmarks"": []}"
185.56,4.66,8.0,2.0,Entire home/apt,292.0,True,3.0,2.0,"{""cats"": {""cafe"": [1, 1, 121], ""dining"": [1, 16, 139], ""shopping"": [1, 31, 146], ""nightlife"": [1, 3, 148], ""grocery"": [1, 13, 149], ""fitness_sport"": [0, 4, 171], ""park_green"": [0, 1, 263], ""entertainment"": [0, 1, 413]}, ""landmarks"": []}"
135.06,4.98,2.0,1.0,Entire home/apt,57.0,True,1.0,1.0,"{""cats"": {""fitness_sport"": [1, 8, 117], ""grocery"": [1, 13, 128], ""shopping"": [0, 12, 182], ""transit"": [0, 1, 184], ""dining"": [0, 18, 215], ""entertainment"": [0, 2, 235], ""cafe"": [0, 6, 240], ""landmark"": [0, 3, 251], ""nightlife"": [0, 5, 276], ""lodging"": [0, 2, 289]}, ""landmarks"": []}"
68.4,4.0,1.0,1.0,Entire home/apt,4.0,False,2.0,1.0,"{""cats"": {""nightlife"": [0, 2, 200], ""dining"": [0, 32, 301], ""grocery"": [0, 8, 301], ""shopping"": [0, 20, 311], ""fitness_sport"": [0, 2, 349], ""lodging"": [0, 2, 366], ""entertainment"": [0, 2, 398], ""transit"": [0, 1, 401], ""cafe"": [0, 1, 446]}, ""landmarks"": []}"
353.98,4.85,7.0,1.5,Entire home/apt,26.0,False,3.0,1.5,"{""cats"": {""shopping"": [3, 39, 63], ""fitness_sport"": [2, 5, 121], ""park_green"": [0, 1, 178], ""grocery"": [0, 7, 292], ""dining"": [0, 14, 311], ""cafe"": [0, 2, 321], ""transit"": [0, 1, 396], ""entertainment"": [0, 1, 432]}, ""landmarks"": []}"
90.37,4.75,4.0,1.0,Entire home/apt,24.0,False,1.0,1.0,"{""cats"": {""dining"": [10, 31, 140], ""shopping"": [2, 23, 146], ""grocery"": [1, 10, 149], ""cafe"": [0, 1, 203], ""nightlife"": [0, 2, 208], ""fitness_sport"": [0, 2, 268], ""entertainment"": [0, 1, 398]}, ""landmarks"": []}"
111.37,4.9,2.0,1.0,Entire home/apt,60.0,True,1.0,1.0,"{""cats"": {""dining"": [4, 16, 97], ""grocery"": [1, 10, 114], ""shopping"": [1, 30, 133], ""entertainment"": [1, 1, 139], ""fitness_sport"": [0, 9, 151], ""lodging"": [0, 1, 178], ""park_green"": [0, 1, 306], ""nightlife"": [0, 2, 320]}, ""landmarks"": []}"
67.66,4.74,2.0,1.0,Entire home/apt,19.0,False,1.0,1.0,"{""cats"": {""grocery"": [1, 12, 67], ""landmark"": [1, 2, 89], ""shopping"": [1, 20, 147], ""nightlife"": [0, 8, 187], ""dining"": [0, 16, 198], ""fitness_sport"": [0, 5, 230], ""lodging"": [0, 1, 264], ""entertainment"": [0, 2, 276], ""culture"": [0, 1, 284], ""cafe"": [0, 2, 374], ""transit"": [0, 1, 383]}, ""landmarks"": []}"
389.77,4.8,9.0,3.0,Entire home/apt,109.0,False,4.0,3.0,"{""cats"": {""entertainment"": [3, 5, 28], ""landmark"": [1, 2, 36], ""fitness_sport"": [2, 6, 48], ""shopping"": [1, 18, 92], ""cafe"": [0, 3, 172], ""nightlife"": [0, 5, 179], ""dining"": [0, 14, 230], ""culture"": [0, 5, 245], ""transit"": [0, 2, 301], ""grocery"": [0, 8, 307], ""lodging"": [0, 2, 368]}, ""landmarks"": []}"
110.54,4.61,2.0,1.0,Entire home/apt,46.0,False,1.0,1.0,"{""cats"": {""fitness_sport"": [0, 6, 167], ""park_green"": [0, 3, 222], ""shopping"": [0, 30, 257], ""dining"": [0, 16, 262], ""transit"": [0, 4, 268], ""nightlife"": [0, 3, 285], ""grocery"": [0, 6, 301], ""cafe"": [0, 2, 333]}, ""landmarks"": []}"
148.58,3.5,4.0,1.0,Entire home/apt,2.0,False,1.0,1.0,"{""cats"": {""grocery"": [4, 16, 95], ""transit"": [2, 2, 108], ""shopping"": [2, 20, 117], ""dining"": [1, 17, 122], ""fitness_sport"": [1, 1, 140], ""lodging"": [0, 4, 152], ""park_green"": [0, 3, 187], ""cafe"": [0, 1, 271], ""entertainment"": [0, 3, 350], ""landmark"": [0, 2, 404], ""nightlife"": [0, 1, 418]}, ""landmarks"": []}"
42.07,4.55,1.0,1.0,Private room,11.0,True,1.0,1.0,"{""cats"": {""grocery"": [2, 17, 43], ""fitness_sport"": [1, 1, 97], ""shopping"": [1, 28, 101], ""entertainment"": [0, 1, 177], ""landmark"": [0, 1, 235], ""dining"": [0, 14, 272], ""transit"": [0, 5, 276], ""cafe"": [0, 1, 376], ""nightlife"": [0, 2, 389]}, ""landmarks"": []}"
199.64,4.83,7.0,1.5,Entire home/apt,176.0,True,3.0,1.5,"{""cats"": {""grocery"": [1, 17, 53], ""fitness_sport"": [0, 2, 173], ""shopping"": [0, 12, 220], ""dining"": [0, 21, 226], ""cafe"": [0, 5, 249], ""nightlife"": [0, 6, 254], ""landmark"": [0, 1, 352], ""culture"": [0, 2, 354], ""lodging"": [0, 1, 360], ""transit"": [0, 2, 403], ""park_green"": [0, 1, 434]}, ""landmarks"": []}"
656.75,4.95,6.0,2.0,Entire home/apt,132.0,False,3.0,2.0,"{""cats"": {""lodging"": [1, 1, 1], ""shopping"": [3, 21, 62], ""culture"": [1, 3, 64], ""entertainment"": [1, 1, 92], ""transit"": [2, 2, 95], ""cafe"": [1, 3, 104], ""fitness_sport"": [1, 7, 109], ""dining"": [3, 14, 116], ""grocery"": [3, 15, 122], ""landmark"": [0, 2, 401], ""nightlife"": [0, 1, 407]}, ""landmarks"": []}"
255.9,4.75,4.0,1.0,Entire home/apt,4.0,False,1.0,1.0,"{""cats"": {""grocery"": [1, 14, 135], ""park_green"": [0, 4, 173], ""shopping"": [0, 16, 203], ""dining"": [0, 21, 217], ""lodging"": [0, 2, 247], ""culture"": [0, 1, 277], ""landmark"": [0, 3, 298], ""nightlife"": [0, 3, 331], ""cafe"": [0, 1, 347], ""fitness_sport"": [0, 4, 351], ""transit"": [0, 1, 393]}, ""landmarks"": []}"
390.85,4.95,6.0,4.5,Entire home/apt,19.0,True,3.0,4.5,"{""cats"": {""transit"": [1, 1, 58], ""shopping"": [1, 15, 65], ""grocery"": [1, 17, 76], ""cafe"": [1, 2, 115], ""dining"": [1, 19, 145], ""nightlife"": [0, 1, 190], ""park_green"": [0, 1, 195], ""fitness_sport"": [0, 8, 210], ""landmark"": [0, 4, 248], ""lodging"": [0, 1, 256], ""entertainment"": [0, 1, 443]}, ""landmarks"": []}"
144.1,4.96,2.0,1.0,Entire home/apt,49.0,True,1.0,1.0,"{""cats"": {""grocery"": [3, 13, 22], ""dining"": [2, 25, 35], ""nightlife"": [2, 4, 43], ""shopping"": [6, 14, 81], ""fitness_sport"": [0, 6, 240], ""landmark"": [0, 1, 251], ""cafe"": [0, 6, 270], ""park_green"": [0, 1, 396]}, ""landmarks"": []}"
159.8,4.4,7.0,2.0,Private room,10.0,False,3.0,2.0,"{""cats"": {""shopping"": [1, 24, 60], ""dining"": [1, 10, 72], ""grocery"": [1, 13, 107], ""landmark"": [0, 1, 160], ""fitness_sport"": [0, 6, 191], ""transit"": [0, 4, 211], ""lodging"": [0, 7, 277], ""entertainment"": [0, 1, 298], ""cafe"": [0, 2, 306], ""nightlife"": [0, 2, 307]}, ""landmarks"": []}"
182.85,4.67,8.0,2.0,Entire home/apt,278.0,True,3.0,2.0,"{""cats"": {""grocery"": [0, 12, 162], ""shopping"": [0, 32, 189], ""dining"": [0, 16, 198], ""entertainment"": [0, 1, 216], ""nightlife"": [0, 2, 217], ""park_green"": [0, 1, 224], ""cafe"": [0, 1, 264], ""fitness_sport"": [0, 3, 266], ""lodging"": [0, 1, 430]}, ""landmarks"": []}"
80.03,5.0,2.0,3.5,Private room,1.0,False,2.0,3.5,"{""cats"": {""grocery"": [3, 15, 62], ""shopping"": [13, 28, 73], ""dining"": [6, 13, 104], ""nightlife"": [1, 4, 105], ""landmark"": [1, 2, 135], ""park_green"": [1, 3, 137], ""entertainment"": [0, 2, 196], ""transit"": [0, 1, 227], ""fitness_sport"": [0, 1, 398]}, ""landmarks"": []}"
350.0,4.56,6.0,1.0,Entire home/apt,158.0,False,2.0,1.0,"{""cats"": {""transit"": [1, 4, 87], ""landmark"": [1, 1, 124], ""shopping"": [2, 22, 137], ""culture"": [0, 3, 203], ""grocery"": [0, 14, 248], ""fitness_sport"": [0, 6, 277], ""dining"": [0, 15, 289], ""entertainment"": [0, 2, 309], ""cafe"": [0, 1, 384], ""nightlife"": [0, 1, 390]}, ""landmarks"": []}"
160.0,5.0,2.0,1.0,Private room,1.0,True,1.0,1.0,"{""cats"": {""shopping"": [0, 34, 152], ""cafe"": [0, 3, 177], ""dining"": [0, 17, 184], ""grocery"": [0, 4, 184], ""fitness_sport"": [0, 3, 238], ""transit"": [0, 1, 289], ""entertainment"": [0, 1, 316], ""park_green"": [0, 3, 353], ""landmark"": [0, 1, 381], ""nightlife"": [0, 1, 403], ""lodging"": [0, 1, 440]}, ""landmarks"": []}"
110.07,4.98,4.0,1.0,Entire home/apt,43.0,True,2.0,1.0,"{""cats"": {""park_green"": [0, 3, 161], ""shopping"": [0, 16, 208], ""grocery"": [0, 10, 213], ""landmark"": [0, 2, 215], ""dining"": [0, 21, 230], ""transit"": [0, 6, 246], ""entertainment"": [0, 3, 255], ""nightlife"": [0, 2, 277], ""lodging"": [0, 1, 290], ""culture"": [0, 1, 309], ""cafe"": [0, 2, 315], ""fitness_sport"": [0, 2, 355]}, ""landmarks"": [[""Citi Field"", 792]]}"
87.21,5.0,1.0,1.0,Entire home/apt,1.0,True,1.0,1.0,"{""cats"": {""dining"": [11, 29, 3], ""grocery"": [2, 6, 46], ""shopping"": [5, 28, 65], ""cafe"": [0, 2, 170], ""entertainment"": [0, 1, 228], ""lodging"": [0, 3, 302]}, ""landmarks"": []}"
157.0,4.94,6.0,2.0,Entire home/apt,18.0,False,3.0,2.0,"{""cats"": {""dining"": [3, 16, 27], ""grocery"": [2, 12, 109], ""shopping"": [1, 24, 113], ""fitness_sport"": [0, 5, 216], ""lodging"": [0, 2, 262], ""landmark"": [0, 4, 295], ""transit"": [0, 3, 308], ""nightlife"": [0, 1, 327], ""entertainment"": [0, 2, 387]}, ""landmarks"": []}"
305.5,4.73,2.0,1.5,Private room,176.0,False,2.0,1.5,"{""cats"": {""landmark"": [1, 2, 56], ""shopping"": [2, 28, 134], ""entertainment"": [1, 1, 141], ""dining"": [0, 15, 164], ""nightlife"": [0, 2, 186], ""grocery"": [0, 12, 283], ""cafe"": [0, 3, 292], ""fitness_sport"": [0, 1, 297], ""transit"": [0, 2, 324], ""lodging"": [0, 2, 388], ""park_green"": [0, 1, 396]}, ""landmarks"": []}"
485.0,4.85,8.0,1.0,Shared room,71.0,True,4.0,1.0,"{""cats"": {""grocery"": [2, 24, 23], ""transit"": [1, 4, 35], ""shopping"": [3, 18, 100], ""fitness_sport"": [1, 5, 147], ""dining"": [0, 14, 172], ""nightlife"": [0, 1, 237], ""lodging"": [0, 1, 279], ""landmark"": [0, 2, 306]}, ""landmarks"": []}"
58.82,4.83,1.0,1.0,Shared room,12.0,False,1.0,1.0,"{""cats"": {""shopping"": [20, 35, 64], ""grocery"": [5, 12, 69], ""entertainment"": [2, 2, 80], ""dining"": [9, 14, 80], ""nightlife"": [1, 2, 124], ""culture"": [0, 1, 292], ""cafe"": [0, 2, 359], ""fitness_sport"": [0, 1, 389]}, ""landmarks"": []}"
371.0,4.95,2.0,1.0,Private room,42.0,False,2.0,1.0,"{""cats"": {""dining"": [3, 21, 11], ""fitness_sport"": [2, 4, 60], ""shopping"": [1, 33, 87], ""grocery"": [0, 8, 195], ""lodging"": [0, 1, 276], ""landmark"": [0, 1, 379], ""cafe"": [0, 1, 403]}, ""landmarks"": []}"
205.55,5.0,7.0,2.0,Entire home/apt,4.0,False,3.0,2.0,"{""cats"": {""culture"": [1, 1, 92], ""grocery"": [1, 16, 99], ""dining"": [2, 20, 113], ""cafe"": [1, 5, 147], ""shopping"": [0, 17, 157], ""nightlife"": [0, 2, 330], ""entertainment"": [0, 1, 332], ""fitness_sport"": [0, 3, 376], ""transit"": [0, 2, 380], ""park_green"": [0, 2, 423]}, ""landmarks"": []}"
